Distance,Position,Node,Technology,RSSI
1,D3,A,WiFi,-54
1,D3,A,WiFi,-54
1,D3,A,WiFi,-53
1,D3,A,WiFi,-54
1,D3,A,WiFi,-55
1,D3,A,WiFi,-49
1,D3,A,Zigbee,-56
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-58
1,D3,A,Zigbee,-56
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-58
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-56
1,D3,A,Zigbee,-56
1,D3,A,Zigbee,-56
1,D3,A,Zigbee,-58
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-56
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,A,Zigbee,-57
1,D3,B,BLE,-67
1,D3,B,BLE,-67
1,D3,B,BLE,-53
1,D3,B,BLE,-55
1,D3,B,BLE,-72
1,D3,B,BLE,-72
1,D3,B,BLE,-58
1,D3,B,BLE,-57
1,D3,B,BLE,-58
1,D3,B,BLE,-53
1,D3,B,BLE,-55
1,D3,B,BLE,-55
1,D3,B,BLE,-58
1,D3,B,BLE,-67
1,D3,B,BLE,-55
1,D3,B,BLE,-58
1,D3,B,BLE,-72
1,D3,B,BLE,-58
1,D3,B,BLE,-53
1,D3,B,BLE,-70
1,D3,B,BLE,-58
1,D3,B,BLE,-72
1,D3,B,BLE,-53
1,D3,B,BLE,-55
1,D3,B,BLE,-72
1,D3,B,BLE,-58
1,D3,B,BLE,-53
1,D3,B,BLE,-72
1,D3,B,BLE,-55
1,D3,B,BLE,-58
1,D3,B,BLE,-53
1,D3,B,BLE,-54
1,D3,B,BLE,-74
1,D3,B,BLE,-53
1,D3,B,BLE,-67
1,D3,B,BLE,-54
1,D3,B,BLE,-55
1,D3,B,BLE,-55
1,D3,B,BLE,-72
1,D3,B,BLE,-57
1,D3,B,BLE,-58
1,D3,B,BLE,-68
1,D3,B,BLE,-55
1,D3,B,BLE,-54
1,D3,B,BLE,-58
1,D3,B,BLE,-53
1,D3,B,BLE,-53
1,D3,B,BLE,-71
1,D3,B,BLE,-72
1,D3,B,BLE,-55
1,D3,B,BLE,-57
1,D3,B,BLE,-53
1,D3,B,BLE,-55
1,D3,B,BLE,-54
1,D3,B,BLE,-58
1,D3,B,BLE,-58
1,D3,B,BLE,-69
1,D3,B,BLE,-55
1,D3,B,BLE,-55
1,D3,B,BLE,-58
1,D3,B,BLE,-69
1,D3,B,BLE,-53
1,D3,B,BLE,-53
1,D3,B,BLE,-55
1,D3,B,BLE,-58
1,D3,B,BLE,-53
1,D3,B,BLE,-71
1,D3,B,BLE,-55
1,D3,B,BLE,-53
1,D3,B,BLE,-53
1,D3,B,BLE,-53
1,D3,B,BLE,-72
1,D3,B,BLE,-55
1,D3,B,BLE,-72
1,D3,B,BLE,-53
1,D3,B,BLE,-57
1,D3,B,BLE,-58
1,D3,B,BLE,-58
1,D3,B,BLE,-58
1,D3,B,BLE,-67
1,D3,B,BLE,-55
1,D3,B,BLE,-72
1,D3,B,BLE,-72
1,D3,B,BLE,-53
1,D3,B,BLE,-72
1,D3,B,BLE,-72
1,D3,B,BLE,-58
1,D3,B,BLE,-58
1,D3,B,BLE,-69
1,D3,B,BLE,-53
1,D3,B,BLE,-55
1,D3,B,BLE,-57
1,D3,B,BLE,-58
1,D3,B,BLE,-67
1,D3,B,BLE,-53
1,D3,B,BLE,-71
1,D3,B,BLE,-57
1,D3,B,BLE,-73
1,D3,B,BLE,-53
1,D3,B,BLE,-55
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-30
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-30
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-30
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-30
1,D3,B,LoRaWAN,-30
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-30
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-30
1,D3,B,LoRaWAN,-30
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-30
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-30
1,D3,B,LoRaWAN,-30
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-30
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-30
1,D3,B,LoRaWAN,-30
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-30
1,D3,B,LoRaWAN,-30
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-30
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-30
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-32
1,D3,B,LoRaWAN,-30
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-30
1,D3,B,LoRaWAN,-30
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-30
1,D3,B,LoRaWAN,-32
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-30
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-31
1,D3,B,LoRaWAN,-31
1,D3,B,WiFi,-40
1,D3,B,WiFi,-40
1,D3,B,WiFi,-43
1,D3,B,WiFi,-40
1,D3,B,WiFi,-40
1,D3,B,WiFi,-39
1,D3,B,WiFi,-42
1,D3,B,WiFi,-40
1,D3,B,WiFi,-43
1,D3,B,WiFi,-42
1,D3,B,WiFi,-43
1,D3,B,WiFi,-41
1,D3,B,WiFi,-42
1,D3,B,WiFi,-40
1,D3,B,WiFi,-42
1,D3,B,WiFi,-40
1,D3,B,WiFi,-40
1,D3,B,WiFi,-42
1,D3,B,WiFi,-42
1,D3,B,WiFi,-42
1,D3,B,WiFi,-41
1,D3,B,WiFi,-41
1,D3,B,WiFi,-40
1,D3,B,WiFi,-40
1,D3,B,WiFi,-42
1,D3,B,WiFi,-41
1,D3,B,WiFi,-40
1,D3,B,WiFi,-41
1,D3,B,WiFi,-42
1,D3,B,WiFi,-43
1,D3,B,WiFi,-41
1,D3,B,WiFi,-41
1,D3,B,WiFi,-39
1,D3,B,WiFi,-43
1,D3,B,WiFi,-41
1,D3,B,WiFi,-39
1,D3,B,WiFi,-42
1,D3,B,WiFi,-42
1,D3,B,WiFi,-42
1,D3,B,WiFi,-43
1,D3,B,WiFi,-42
1,D3,B,WiFi,-40
1,D3,B,WiFi,-40
1,D3,B,WiFi,-42
1,D3,B,WiFi,-43
1,D3,B,WiFi,-40
1,D3,B,WiFi,-42
1,D3,B,WiFi,-42
1,D3,B,WiFi,-43
1,D3,B,WiFi,-40
1,D3,B,WiFi,-42
1,D3,B,WiFi,-42
1,D3,B,WiFi,-40
1,D3,B,WiFi,-43
1,D3,B,WiFi,-41
1,D3,B,WiFi,-43
1,D3,B,WiFi,-40
1,D3,B,WiFi,-40
1,D3,B,WiFi,-43
1,D3,B,WiFi,-44
1,D3,B,WiFi,-42
1,D3,B,WiFi,-42
1,D3,B,WiFi,-42
1,D3,B,WiFi,-40
1,D3,B,WiFi,-41
1,D3,B,WiFi,-43
1,D3,B,WiFi,-44
1,D3,B,WiFi,-41
1,D3,B,WiFi,-40
1,D3,B,WiFi,-40
1,D3,B,WiFi,-39
1,D3,B,WiFi,-40
1,D3,B,WiFi,-42
1,D3,B,WiFi,-40
1,D3,B,WiFi,-40
1,D3,B,WiFi,-42
1,D3,B,WiFi,-42
1,D3,B,WiFi,-41
1,D3,B,WiFi,-41
1,D3,B,WiFi,-40
1,D3,B,WiFi,-43
1,D3,B,WiFi,-42
1,D3,B,WiFi,-41
1,D3,B,WiFi,-42
1,D3,B,WiFi,-41
1,D3,B,WiFi,-41
1,D3,B,WiFi,-42
1,D3,B,WiFi,-40
1,D3,B,WiFi,-42
1,D3,B,WiFi,-42
1,D3,B,WiFi,-39
1,D3,B,WiFi,-42
1,D3,B,WiFi,-43
1,D3,B,WiFi,-42
1,D3,B,WiFi,-40
1,D3,B,WiFi,-40
1,D3,B,WiFi,-42
1,D3,B,WiFi,-42
1,D3,B,WiFi,-40
1,D3,B,WiFi,-43
1,D3,B,WiFi,-41
1,D3,B,WiFi,-42
1,D3,B,WiFi,-40
1,D3,B,WiFi,-41
1,D3,B,WiFi,-40
1,D3,B,WiFi,-41
1,D3,B,WiFi,-38
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,B,Zigbee,-40
1,D3,C,BLE,-91
1,D3,C,BLE,-59
1,D3,C,BLE,-58
1,D3,C,BLE,-76
1,D3,C,BLE,-75
1,D3,C,BLE,-72
1,D3,C,BLE,-58
1,D3,C,BLE,-75
1,D3,C,BLE,-60
1,D3,C,BLE,-75
1,D3,C,BLE,-58
1,D3,C,BLE,-58
1,D3,C,BLE,-61
1,D3,C,BLE,-72
1,D3,C,BLE,-92
1,D3,C,BLE,-75
1,D3,C,BLE,-91
1,D3,C,BLE,-60
1,D3,C,BLE,-61
1,D3,C,BLE,-71
1,D3,C,BLE,-58
1,D3,C,BLE,-91
1,D3,C,BLE,-75
1,D3,C,BLE,-58
1,D3,C,BLE,-58
1,D3,C,BLE,-79
1,D3,C,BLE,-75
1,D3,C,BLE,-60
1,D3,C,BLE,-58
1,D3,C,BLE,-72
1,D3,C,BLE,-77
1,D3,C,BLE,-90
1,D3,C,BLE,-60
1,D3,C,BLE,-60
1,D3,C,BLE,-77
1,D3,C,BLE,-72
1,D3,C,BLE,-72
1,D3,C,BLE,-58
1,D3,C,BLE,-92
1,D3,C,BLE,-60
1,D3,C,BLE,-60
1,D3,C,BLE,-72
1,D3,C,BLE,-58
1,D3,C,BLE,-58
1,D3,C,BLE,-58
1,D3,C,BLE,-91
1,D3,C,BLE,-75
1,D3,C,BLE,-61
1,D3,C,BLE,-58
1,D3,C,BLE,-72
1,D3,C,BLE,-72
1,D3,C,BLE,-58
1,D3,C,BLE,-77
1,D3,C,BLE,-75
1,D3,C,BLE,-58
1,D3,C,BLE,-58
1,D3,C,BLE,-74
1,D3,C,BLE,-75
1,D3,C,BLE,-58
1,D3,C,BLE,-58
1,D3,C,BLE,-58
1,D3,C,BLE,-91
1,D3,C,BLE,-60
1,D3,C,BLE,-58
1,D3,C,BLE,-72
1,D3,C,BLE,-75
1,D3,C,BLE,-90
1,D3,C,BLE,-58
1,D3,C,BLE,-77
1,D3,C,BLE,-58
1,D3,C,BLE,-58
1,D3,C,BLE,-79
1,D3,C,BLE,-75
1,D3,C,BLE,-58
1,D3,C,BLE,-78
1,D3,C,BLE,-78
1,D3,C,BLE,-77
1,D3,C,BLE,-72
1,D3,C,BLE,-72
1,D3,C,BLE,-58
1,D3,C,BLE,-91
1,D3,C,BLE,-60
1,D3,C,BLE,-58
1,D3,C,BLE,-58
1,D3,C,BLE,-77
1,D3,C,BLE,-91
1,D3,C,BLE,-61
1,D3,C,BLE,-75
1,D3,C,BLE,-58
1,D3,C,BLE,-72
1,D3,C,BLE,-76
1,D3,C,BLE,-92
1,D3,C,BLE,-61
1,D3,C,BLE,-72
1,D3,C,BLE,-74
1,D3,C,BLE,-60
1,D3,C,BLE,-60
1,D3,C,BLE,-58
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-25
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-25
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-25
1,D3,C,LoRaWAN,-25
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-25
1,D3,C,LoRaWAN,-25
1,D3,C,LoRaWAN,-25
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-25
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-25
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-25
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-25
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-25
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-25
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-25
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-25
1,D3,C,LoRaWAN,-25
1,D3,C,LoRaWAN,-25
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-25
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-25
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-25
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-25
1,D3,C,LoRaWAN,-25
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-25
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-25
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-25
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-25
1,D3,C,LoRaWAN,-25
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-25
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-25
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-25
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-24
1,D3,C,LoRaWAN,-25
1,D3,C,LoRaWAN,-25
1,D3,C,LoRaWAN,-25
1,D3,C,LoRaWAN,-25
1,D3,C,LoRaWAN,-24
1,D3,C,WiFi,-46
1,D3,C,WiFi,-47
1,D3,C,WiFi,-47
1,D3,C,WiFi,-46
1,D3,C,WiFi,-44
1,D3,C,WiFi,-46
1,D3,C,WiFi,-45
1,D3,C,WiFi,-44
1,D3,C,WiFi,-46
1,D3,C,WiFi,-45
1,D3,C,WiFi,-45
1,D3,C,WiFi,-46
1,D3,C,WiFi,-47
1,D3,C,WiFi,-43
1,D3,C,WiFi,-47
1,D3,C,WiFi,-44
1,D3,C,WiFi,-47
1,D3,C,WiFi,-45
1,D3,C,WiFi,-46
1,D3,C,WiFi,-44
1,D3,C,WiFi,-45
1,D3,C,WiFi,-47
1,D3,C,WiFi,-43
1,D3,C,WiFi,-48
1,D3,C,WiFi,-44
1,D3,C,WiFi,-45
1,D3,C,WiFi,-45
1,D3,C,WiFi,-47
1,D3,C,WiFi,-46
1,D3,C,WiFi,-44
1,D3,C,WiFi,-43
1,D3,C,WiFi,-45
1,D3,C,WiFi,-46
1,D3,C,WiFi,-47
1,D3,C,WiFi,-45
1,D3,C,WiFi,-44
1,D3,C,WiFi,-49
1,D3,C,WiFi,-48
1,D3,C,WiFi,-47
1,D3,C,WiFi,-45
1,D3,C,WiFi,-44
1,D3,C,WiFi,-44
1,D3,C,WiFi,-43
1,D3,C,WiFi,-47
1,D3,C,WiFi,-47
1,D3,C,WiFi,-44
1,D3,C,WiFi,-45
1,D3,C,WiFi,-45
1,D3,C,WiFi,-45
1,D3,C,WiFi,-44
1,D3,C,WiFi,-44
1,D3,C,WiFi,-43
1,D3,C,WiFi,-46
1,D3,C,WiFi,-48
1,D3,C,WiFi,-46
1,D3,C,WiFi,-45
1,D3,C,WiFi,-47
1,D3,C,WiFi,-47
1,D3,C,WiFi,-46
1,D3,C,WiFi,-46
1,D3,C,WiFi,-47
1,D3,C,WiFi,-46
1,D3,C,WiFi,-47
1,D3,C,WiFi,-46
1,D3,C,WiFi,-45
1,D3,C,WiFi,-47
1,D3,C,WiFi,-45
1,D3,C,WiFi,-45
1,D3,C,WiFi,-48
1,D3,C,WiFi,-43
1,D3,C,WiFi,-46
1,D3,C,WiFi,-48
1,D3,C,WiFi,-44
1,D3,C,WiFi,-45
1,D3,C,WiFi,-44
1,D3,C,WiFi,-46
1,D3,C,WiFi,-47
1,D3,C,WiFi,-45
1,D3,C,WiFi,-43
1,D3,C,WiFi,-47
1,D3,C,WiFi,-47
1,D3,C,WiFi,-46
1,D3,C,WiFi,-47
1,D3,C,WiFi,-45
1,D3,C,WiFi,-47
1,D3,C,WiFi,-47
1,D3,C,WiFi,-47
1,D3,C,WiFi,-43
1,D3,C,WiFi,-47
1,D3,C,WiFi,-48
1,D3,C,WiFi,-47
1,D3,C,WiFi,-47
1,D3,C,WiFi,-43
1,D3,C,WiFi,-44
1,D3,C,WiFi,-48
1,D3,C,WiFi,-44
1,D3,C,WiFi,-47
1,D3,C,WiFi,-45
1,D3,C,WiFi,-47
1,D3,C,WiFi,-45
1,D3,C,WiFi,-43
1,D3,C,WiFi,-44
1,D3,C,WiFi,-48
1,D3,C,WiFi,-46
1,D3,C,WiFi,-46
1,D3,C,WiFi,-46
1,D3,C,WiFi,-45
1,D3,C,Zigbee,-56
1,D3,C,Zigbee,-55
1,D3,C,Zigbee,-55
1,D3,C,Zigbee,-55
1,D3,C,Zigbee,-55
1,D3,C,Zigbee,-56
1,D3,C,Zigbee,-55
1,D3,C,Zigbee,-55
1,D3,C,Zigbee,-55
1,D3,C,Zigbee,-55
1,D3,C,Zigbee,-56
1,D3,C,Zigbee,-55
1,D3,C,Zigbee,-56
1,D3,C,Zigbee,-55
1,D3,C,Zigbee,-55
1,D3,C,Zigbee,-56
1,D3,C,Zigbee,-55
1,D3,C,Zigbee,-56
1,D3,C,Zigbee,-55
1,D3,C,Zigbee,-55
1,D3,C,Zigbee,-55
1,D3,C,Zigbee,-55
1,D3,C,Zigbee,-56
1,D3,C,Zigbee,-55
1,D3,C,Zigbee,-55
1,D3,C,Zigbee,-55
1,D3,C,Zigbee,-55
1,D3,C,Zigbee,-56
1,D3,C,Zigbee,-55
1,D3,C,Zigbee,-55
1,D3,C,Zigbee,-55
1,D3,C,Zigbee,-56
1,D3,C,Zigbee,-55
1,D3,C,Zigbee,-56
1,D3,C,Zigbee,-56
1,D3,C,Zigbee,-55
1,D3,C,Zigbee,-56
1,D3,C,Zigbee,-56
1,D3,C,Zigbee,-56
1,D3,C,Zigbee,-55
